The constantly changing narratives of the characters. Plus I like violence and nudity.,constantly changing narratives/constantly changing/changing narratives/characters/constantly
"Its exciting, the plot twists are amazing and it is incredibly thought provoking. The idea that this is a possible future of the human race makes it even more interesting to watch.",incredibly thought provoking/thought provoking/plot twists/incredibly thought/human race makes
I like it so much,much/like
The whole idea of it is very interesting,whole idea/interesting/whole/idea
Ruined a classic,ruined/classic
"futuristic, scary, interesting, thrilling, concept is amazing",futuristic/scary/interesting/thrilling/concept
It has good acting & I like the sci-fi part of it,good acting/acting/sci/like the sci/good
I like how immersive everything gets,immersive everything gets/everything gets/immersive everything/gets/like
"It reveting story with action,adventure,and twist that are such to entertain",adventure/reveting story/action/entertain/story with action
I really enjoy how deep and three dimensional the characters on the show are because to me this is a show where there really isn’t a clear villain and I find that fascinating.,clear villain/three dimensional/dimensional the characters/really enjoy/villain
The intrigue and the cast,cast/intrigue
I love the strange complexity of the show and what it offers,strange complexity/offers/love/strange/complexity
"I believe the way the manuscripts are written, the little details throughout the series that took myself for a surprise, and the characters personalities are what I believe that make it a good show.",little details throughout/good show/little details/details throughout/characters personalities
I like the story line and the acting is very good,story line/good/like/story/line
I have never had a series draw me in so much.,series draw/much/never/series/draw
I like the actors on the show.,like the actors/show/like/actors
"I think it is better than the original, and I love all of the characters and how dark the show gets.",show gets/original/gets/think/better
It is unique compared to other television shows. I like the science fiction element of the main story.,television shows/unique compared/shows/main story/science fiction element
the surprising of each episode,episode/surprising
yupy yup,yupy yup/yupy/yup
High quality TV,high quality/high/quality
That I'm continually surprised by it for the most part.,continually surprised/continually/part/surprised
The show is interested in has very good characters,good characters/characters/show/interested/good
it is a really good show to watch and has a very good storyliine,really good show/good storyliine/really good/good show/storyliine
it has a very interesting concept,interesting concept/concept/interesting
The script & acting,acting/script
none,none
The storyline and the characters are very enjoyable,enjoyable/storyline/characters
"WESTWORLD is a sophisticated show with sophisticated performances, multi-layered acting, just very good and thought-provoking storytelling. It is a show that challenges, that surprises, that stimulates. Thandie Newton, Ed Harris and Jeffrey Wright are revelations. Evan Rachel Wood continues to be tremendous. The visual effects are cinematic. So is the production design and cinematography. Virtually everything is first-rate. WESTWORLD is appointment television, but these days we can decide when to go to that appointment, or set several appointments to accommodate viewing the whole season.",layered acting/provoking storytelling/sophisticated performances/sophisticated show/sophisticated
